URL
"http://apps.microsoft.com/windows/en-US/app/paste-it/f34fdbce-3442-4c4b-8d86-0a51b62017c4"""
"http://apps.microsoft.com/windows/en-us/app/pastewin/c3dc820e-311a-4cc3-b04b-fb96f73c8e4d"">PasteWin</a>"
"http://appworld.blackberry.com/webstore/content/20080693/"""
"http://appworld.blackberry.com/webstore/vendor/12810/"""
"http://developer.palm.com/appredirect/?packageid=com.milclobe.pastebin"""
"http://jmcountryman.com"""
"http://jobinrjohnson.in/"""
"http://joshualuckers.nl/"""
"http://milclobe.com/apps.html"""
"http://tobast.fr/"""
"http://www.clicktoapp.com"""
"http://www.dehodev.com"""
"http://www.dehodev.com/"""
"http://www.furred.net/Portfolio/Pastebin/EN"""
"http://www.miclen.eu/"""
"http://www.miclen.eu/pastebin/"""
"http://www.pastebinit.com/"""
"http://www.prismtechwales.co.uk/"""
"http://www.snilius.com/"""
"http://www.w3.org/2000/svg"">"
"https://addons.mozilla.org/en-US/firefox/addon/pastebincom/"""
"https://addons.opera.com/addons/extensions/details/pastebincom/"""
"https://chrome.google.com/extensions/detail/ghipmampnddcpdlppkkamoankmkmcbmh/"""
"https://download.cnet.com/Pastebin-Desktop/3000-2384_4-75402054.html"""
"https://facebook.com/pastebin"""
"https://gebn.co.uk/"""
"https://getsharex.com/"""
"https://github.com/BrianBB"""
"https://github.com/BrianBB/jPastebin"""
"https://github.com/SirTony"""
"https://github.com/SirTony/Pastebin.cs"""
"https://github.com/Worie"""
"https://github.com/Worie/brackets-pastetobin"""
"https://github.com/acidvegas/pastebin"""
"https://github.com/gebn/Brush"""
"https://github.com/j3lte"""
"https://github.com/j3lte/pastebin-js"""
"https://github.com/kennedyoliveira"""
"https://github.com/lare96"""
"https://github.com/lare96/pastebin4scala"""
"https://github.com/radeks/Pastebin-Widget"""
"https://github.com/six519"""
"https://github.com/six519/PastebinPython"""
"https://github.com/tigerxy"""
"https://itunes.apple.com/en/app/click.to/id482360921?mt=12"""
https://itunes.apple.com/en/app/pastebin.com/id524983203?mt=8&amp;ls=1
"https://itunes.apple.com/en/app/pastebin.com/id524983203?mt=8&amp;ls=1"""
"https://itunes.apple.com/us/app/pasteme-pastebin-client-for/id1191488320?ls=1&amp;mt=8"""
"https://kennedyoliveira.github.io/ultimate-pastebin-intellij-plugin/"""
"https://marketplace.visualstudio.com/items?itemName=RolandGreim.sharecode"""
https://myawesomesite.com&lt;/user_website&gt;
https://pastebin.com/0C343n0d&lt;/paste_url&gt;
https://pastebin.com/0b42rwhf&lt;/paste_url&gt;
"https://pastebin.com/SPyDZJ1T"""
https://pastebin.com/UIFdu235s</div>
"https://pastebin.com/api/api_login.php""</div>"
https://pastebin.com/api/api_login.php';
https://pastebin.com/api/api_login.php</div>
"https://pastebin.com/api/api_post.php""</div>"
https://pastebin.com/api/api_post.php';
https://pastebin.com/api/api_post.php</div>
https://pastebin.com/api/api_raw.php';
https://pastebin.com/api/api_raw.php</div>
"https://pastebin.com/archive/javascript"""
https://pastebin.com/cache/a/1.jpg&lt;/user_avatar_url&gt;
"https://pastebin.com/doc_api"""
"https://pastebin.com/faq"""
"https://pastebin.com/i/facebook.png"""
"https://pastebin.com/k0vTLy4F"""
https://pastebin.com/raw/</div>
"https://pastebin.com/search"""
"https://pastebin.com/tools"""
"https://pastebin.com/zYVSdRHR"""
"https://play.google.com/store/apps/details?id=com.jmz.pastedroidapp"""
"https://play.google.com/store/apps/details?id=in.pastebin.jobinrjohnson"""
"https://play.google.com/store/apps/details?id=pzy64.pastebin"""
"https://play.google.com/store/apps/developer?id=Jobin+Johnson"""
"https://play.google.com/store/apps/developer?id=Pzy64"""
"https://profiles.wordpress.org/ramiy/"""
"https://pythonhosted.org/pastebin_python/"""
"https://rubygems.org/gems/pastebin"""
"https://rubygems.org/profiles/3487"""
"https://softwarespot.wordpress.com/software/pastebin/"""
"https://twitter.com/#!/PaReeOhNos"""
"https://twitter.com/Leka74"""
"https://twitter.com/pastebin"""
"https://twitter.com/prafulla"""
"https://wordpress.org/plugins/pastebin-embed/"""
"https://www.github.com/radeks"""
"https://www.googletagmanager.com/gtag/js?id=G-S72LBY47R8""></script>"
"https://www.microsoft.com/store/apps/9wzdncrdkdjt"""
"https://www.windowsphone.com/en-us/store/app/paste-it/2765a660-8aa4-40bc-a293-df1aae9d03d2?appid=2765a660-8aa4-40bc-a293-df1aae9d03d2"""
"https://www.windowsphone.com/s?appid=56a8a6e9-5e33-463e-a579-93c16413eb15"""
"https://www.windowsphone.com/s?appid=c0de6c46-d87b-4f67-9071-3aa74e3f240e"""
